periodo,provincia,provincia_id,efectores_pagos,monto_ms
2015-10-01,Santiago del Estero,86,6088.0,2982420.5
2015-10-01,Tucumán,90,27984.0,13225881.0
2015-10-01,Tierra del Fuego,94,131.0,25355.5
2015-11-01,Ciudad de Buenos Aires,02,5352.0,1442356.5
2015-11-01,Buenos Aires,06,171452.0,61791515.0
2015-11-01,Catamarca,10,4835.0,1736125.0
2015-11-01,Córdoba,14,7906.0,1921688.5
2015-11-01,Corrientes,18,12623.0,5188026.0
2015-11-01,Chaco,22,10126.0,3323024.0
2015-11-01,Chubut,26,1234.0,285209.0
2015-11-01,Entre Ríos,30,11264.0,3647316.0
2015-11-01,Formosa,34,7075.0,2305089.5
2015-11-01,Jujuy,38,5141.0,1100299.5
2015-11-01,La Pampa,42,2352.0,524713.5
2015-11-01,La Rioja,46,3460.0,1388415.5
2015-11-01,Mendoza,50,9195.0,2731611.0
2015-11-01,Misiones,54,22027.0,6576441.5
2015-11-01,Neuquén,58,2082.0,414409.0
2015-11-01,Río Negro,62,7028.0,1618230.0
2015-11-01,Salta,66,8621.0,4125679.0
2015-11-01,San Juan,70,4551.0,2102407.0
2015-11-01,San Luis,74,2208.0,872261.5
2015-11-01,Santa Cruz,78,177.0,38598.5
2015-11-01,Santa Fe,82,11257.0,2777800.0
2015-11-01,Santiago del Estero,86,6116.0,2994694.5
2015-11-01,Tucumán,90,28177.0,13305339.0
2015-11-01,Tierra del Fuego,94,141.0,26809.0
2015-12-01,Ciudad de Buenos Aires,02,5462.0,1462867.0
2015-12-01,Buenos Aires,06,170427.0,61530208.0
2015-12-01,Catamarca,10,4886.0,1744200.0
2015-12-01,Córdoba,14,7706.0,1866778.5
2015-12-01,Corrientes,18,12294.0,5067385.5
2015-12-01,Chaco,22,9653.0,3234037.5
2015-12-01,Chubut,26,1220.0,285047.5
2015-12-01,Entre Ríos,30,11031.0,3596766.5
2015-12-01,Formosa,34,6923.0,2260515.5
2015-12-01,Jujuy,38,5081.0,1087056.5
2015-12-01,La Pampa,42,2327.0,522452.5
2015-12-01,La Rioja,46,3303.0,1353854.5
2015-12-01,Mendoza,50,9044.0,2701249.0
2015-12-01,Misiones,54,21726.0,6511680.0
2015-12-01,Neuquén,58,1788.0,365797.5
2015-12-01,Río Negro,62,6919.0,1590129.0
2015-12-01,Salta,66,8391.0,4075452.5
2015-12-01,San Juan,70,4497.0,2074467.5
2015-12-01,San Luis,74,2246.0,900524.0
2015-12-01,Santa Cruz,78,179.0,39083.0
2015-12-01,Santa Fe,82,10863.0,2702541.0
2015-12-01,Santiago del Estero,86,6085.0,2981451.5
2015-12-01,Tucumán,90,28059.0,13202786.5
2015-12-01,Tierra del Fuego,94,139.0,26809.0
2016-01-01,Ciudad de Buenos Aires,02,5485.0,1472880.0
2016-01-01,Buenos Aires,06,172565.0,62029566.0
2016-01-01,Catamarca,10,4917.0,1753567.0
2016-01-01,Córdoba,14,8067.0,1951404.5
2016-01-01,Corrientes,18,12628.0,5136830.5
2016-01-01,Chaco,22,10030.0,3297830.0
2016-01-01,Chubut,26,1270.0,294091.5
2016-01-01,Entre Ríos,30,11227.0,3638918.0
2016-01-01,Formosa,34,7036.0,2286678.5
2016-01-01,Jujuy,38,5181.0,1109343.5
2016-01-01,La Pampa,42,2376.0,530527.5
2016-01-01,La Rioja,46,3439.0,1379694.5
2016-01-01,Mendoza,50,9451.0,2781514.5
2016-01-01,Misiones,54,22001.0,6569497.0
2016-01-01,Neuquén,58,1821.0,373226.5
2016-01-01,Río Negro,62,7133.0,1631150.0
2016-01-01,Salta,66,8612.0,4118734.5
2016-01-01,San Juan,70,4521.0,2080281.5
2016-01-01,San Luis,74,2334.0,916674.0
2016-01-01,Santa Cruz,78,171.0,38114.0
2016-01-01,Santa Fe,82,11548.0,2841431.0
2016-01-01,Santiago del Estero,86,6094.0,2981936.0
2016-01-01,Tucumán,90,27968.0,13195196.0
2016-01-01,Tierra del Fuego,94,143.0,27939.5
2016-02-01,Ciudad de Buenos Aires,02,5469.0,1458991.0
2016-02-01,Buenos Aires,06,167758.0,60671028.0
2016-02-01,Catamarca,10,4633.0,1665872.5
2016-02-01,Córdoba,14,7882.0,1911191.0
2016-02-01,Corrientes,18,11920.0,4860342.5
2016-02-01,Chaco,22,9299.0,3061717.0
2016-02-01,Chubut,26,1252.0,290861.5
2016-02-01,Entre Ríos,30,10691.0,3473865.0
2016-02-01,Formosa,34,6627.0,2145689.0
2016-02-01,Jujuy,38,4984.0,1067838.0
2016-02-01,La Pampa,42,2287.0,510501.5
2016-02-01,La Rioja,46,3280.0,1312349.0
2016-02-01,Mendoza,50,8998.0,2652314.5
2016-02-01,Misiones,54,22013.0,6463876.0
2016-02-01,Neuquén,58,1783.0,366443.5
2016-02-01,Río Negro,62,6811.0,1566873.0
2016-02-01,Salta,66,8194.0,3927518.5
2016-02-01,San Juan,70,4386.0,2028278.5
2016-02-01,San Luis,74,2156.0,854981.0
2016-02-01,Santa Cruz,78,175.0,39083.0
2016-02-01,Santa Fe,82,10872.0,2666688.0
2016-02-01,Santiago del Estero,86,5740.0,2816883.0
2016-02-01,Tucumán,90,26496.0,12692446.5
2016-02-01,Tierra del Fuego,94,142.0,27293.5
2016-03-01,Ciudad de Buenos Aires,02,5522.0,1462382.5
2016-03-01,Buenos Aires,06,166085.0,60170378.0
2016-03-01,Catamarca,10,4611.0,1659412.5
2016-03-01,Córdoba,14,7881.0,1914421.0
2016-03-01,Corrientes,18,11883.0,4843223.5
2016-03-01,Chaco,22,9158.0,3028932.5
2016-03-01,Chubut,26,1238.0,286178.0
2016-03-01,Entre Ríos,30,10617.0,3461268.0
2016-03-01,Formosa,34,6568.0,2130346.5
2016-03-01,Jujuy,38,4912.0,1051688.0
2016-03-01,La Pampa,42,2275.0,506625.5
2016-03-01,La Rioja,46,3260.0,1307181.0
2016-03-01,Mendoza,50,8993.0,2642624.5
2016-03-01,Misiones,54,22226.0,6485517.0
2016-03-01,Neuquén,58,1785.0,364667.0
2016-03-01,Río Negro,62,6780.0,1552822.5
2016-03-01,Salta,66,8243.0,3941892.0
2016-03-01,San Juan,70,4397.0,2030378.0
2016-03-01,San Luis,74,2130.0,849167.0
2016-03-01,Santa Cruz,78,178.0,39406.0
2016-03-01,Santa Fe,82,10870.0,2661843.0
2016-03-01,Santiago del Estero,86,5710.0,2809131.0
2016-03-01,Tucumán,90,26473.0,12674843.0
2016-03-01,Tierra del Fuego,94,69.0,13404.5
2016-04-01,Ciudad de Buenos Aires,02,5558.0,1478855.5
2016-04-01,Buenos Aires,06,166365.0,60404553.0
2016-04-01,Catamarca,10,4629.0,1672494.0
2016-04-01,Córdoba,14,7932.0,1923626.5
2016-04-01,Corrientes,18,11843.0,4853559.5
2016-04-01,Chaco,22,9104.0,3023118.5
2016-04-01,Chubut,26,1264.0,294576.0
2016-04-01,Entre Ríos,30,10604.0,3471765.5
2016-04-01,Formosa,34,6612.0,2154248.5
2016-04-01,Jujuy,38,4981.0,1063800.5
2016-04-01,La Pampa,42,2312.0,513893.0
2016-04-01,La Rioja,46,3257.0,1308957.5
2016-04-01,Mendoza,50,9035.0,2661520.0
2016-04-01,Misiones,54,22314.0,6535905.0
2016-04-01,Neuquén,58,2057.0,408595.0
2016-04-01,Río Negro,62,6851.0,1580439.0
2016-04-01,Salta,66,8246.0,3945445.0
2016-04-01,San Juan,70,4481.0,2054118.5
2016-04-01,San Luis,74,1978.0,789735.0
2016-04-01,Santa Cruz,78,182.0,41021.0
2016-04-01,Santa Fe,82,10963.0,2699149.5
2016-04-01,Santiago del Estero,86,5722.0,2813653.0
2016-04-01,Tucumán,90,26428.0,12830044.5
2016-04-01,Tierra del Fuego,94,130.0,26163.0
2016-05-01,Ciudad de Buenos Aires,02,5581.0,1486930.5
2016-05-01,Buenos Aires,06,166216.0,60489663.5
2016-05-01,Catamarca,10,4704.0,1702694.5
2016-05-01,Córdoba,14,7887.0,1920073.5
2016-05-01,Corrientes,18,11990.0,4915898.5
2016-05-01,Chaco,22,9283.0,3094824.5
2016-05-01,Chubut,26,1250.0,292315.0
2016-05-01,Entre Ríos,30,10776.0,3527967.5
2016-05-01,Formosa,34,6681.0,2202375.5
2016-05-01,Jujuy,38,4827.0,1034892.0
2016-05-01,La Pampa,42,2258.0,505818.0
2016-05-01,La Rioja,46,3315.0,1338996.5
2016-05-01,Mendoza,50,8980.0,2654091.0
2016-05-01,Misiones,54,21499.0,6438520.5
2016-05-01,Neuquén,58,2027.0,403427.0
2016-05-01,Río Negro,62,6702.0,1543455.5
2016-05-01,Salta,66,8312.0,3998740.0
2016-05-01,San Juan,70,4451.0,2065908.0
2016-05-01,San Luis,74,2013.0,806208.0
2016-05-01,Santa Cruz,78,167.0,39406.0
2016-05-01,Santa Fe,82,10783.0,2662489.0
2016-05-01,Santiago del Estero,86,5860.0,2884390.0
2016-05-01,Tucumán,90,27024.0,13091028.5
2016-05-01,Tierra del Fuego,94,117.0,23579.0
2016-06-01,Ciudad de Buenos Aires,02,5842.0,1999468.0
2016-06-01,Buenos Aires,06,165168.0,78009629.5
2016-06-01,Catamarca,10,4410.0,2082639.5
2016-06-01,Córdoba,14,7878.0,2441094.0
2016-06-01,Corrientes,18,11154.0,5955456.5
2016-06-01,Chaco,22,9199.0,3972539.0
2016-06-01,Chubut,26,1201.0,360968.5
2016-06-01,Entre Ríos,30,10507.0,4421707.0
2016-06-01,Formosa,34,6333.0,2714701.0
2016-06-01,Jujuy,38,4545.0,1219918.5
2016-06-01,La Pampa,42,2139.0,602522.0
2016-06-01,La Rioja,46,3252.0,1702816.0
2016-06-01,Mendoza,50,8576.0,3268828.5
2016-06-01,Misiones,54,19623.0,7499052.5
2016-06-01,Neuquén,58,1620.0,401821.0
2016-06-01,Río Negro,62,6289.0,1842762.0
2016-06-01,Salta,66,7798.0,4917174.5
2016-06-01,San Juan,70,4283.0,2579573.5
2016-06-01,San Luis,74,1982.0,1034092.0
2016-06-01,Santa Cruz,78,183.0,53632.0
2016-06-01,Santa Fe,82,10138.0,3081954.5
2016-06-01,Santiago del Estero,86,5319.0,3429305.5
2016-06-01,Tucumán,90,26490.0,16812165.5
2016-06-01,Tierra del Fuego,94,123.0,31425.0
2016-07-01,Ciudad de Buenos Aires,02,5916.0,2002191.5
2016-07-01,Buenos Aires,06,166195.0,78484147.0
2016-07-01,Catamarca,10,4763.0,2232641.5
2016-07-01,Córdoba,14,8229.0,2588582.0
2016-07-01,Corrientes,18,11975.0,6362305.5
2016-07-01,Chaco,22,9268.0,4004173.5
2016-07-01,Chubut,26,1282.0,387784.5
2016-07-01,Entre Ríos,30,10803.0,4591611.5
2016-07-01,Formosa,34,6853.0,2903041.5
2016-07-01,Jujuy,38,4863.0,1349180.0
2016-07-01,La Pampa,42,2335.0,670190.5
2016-07-01,La Rioja,46,3344.0,1738850.0
2016-07-01,Mendoza,50,9122.0,3472253.0
2016-07-01,Misiones,54,21248.0,8333910.0
2016-07-01,Neuquén,58,1809.0,478498.0
2016-07-01,Río Negro,62,6839.0,2035711.5
2016-07-01,Salta,66,8378.0,5198323.5
2016-07-01,San Juan,70,4540.0,2700455.0
2016-07-01,San Luis,74,2010.0,1045614.5
2016-07-01,Santa Cruz,78,187.0,53841.5
2016-07-01,Santa Fe,82,11139.0,3534893.5
2016-07-01,Santiago del Estero,86,5833.0,3734756.5
2016-07-01,Tucumán,90,26999.0,17038006.5
2016-07-01,Tierra del Fuego,94,124.0,33520.0
2016-08-01,Ciudad de Buenos Aires,02,6158.0,2070698.0
2016-08-01,Buenos Aires,06,167542.0,78998888.5
2016-08-01,Catamarca,10,4808.0,2251496.5
2016-08-01,Córdoba,14,8545.0,2681181.0
2016-08-01,Corrientes,18,12072.0,6413004.5
2016-08-01,Chaco,22,9365.0,4051101.5
2016-08-01,Chubut,26,1305.0,394488.5
2016-08-01,Entre Ríos,30,10844.0,4617380.0
2016-08-01,Formosa,34,6983.0,2974271.5
2016-08-01,Jujuy,38,4908.0,1372434.5
2016-08-01,La Pampa,42,2381.0,684436.5
2016-08-01,La Rioja,46,3431.0,1770275.0
2016-08-01,Mendoza,50,9294.0,3532379.5
2016-08-01,Misiones,54,22120.0,8590547.5
2016-08-01,Neuquén,58,1859.0,491277.5
2016-08-01,Río Negro,62,6999.0,2083268.0
2016-08-01,Salta,66,8448.0,5250279.5
2016-08-01,San Juan,70,4653.0,2744031.0
2016-08-01,San Luis,74,2016.0,1058813.0
2016-08-01,Santa Cruz,78,199.0,57403.0
2016-08-01,Santa Fe,82,11464.0,3634615.5
2016-08-01,Santiago del Estero,86,5945.0,3812481.0
2016-08-01,Tucumán,90,27310.0,17320622.0
2016-08-01,Tierra del Fuego,94,131.0,34567.5
2016-09-01,Ciudad de Buenos Aires,02,6154.0,2065041.5
2016-09-01,Buenos Aires,06,167535.0,78949446.5
2016-09-01,Catamarca,10,4805.0,2258619.5
2016-09-01,Córdoba,14,8534.0,2676572.0
2016-09-01,Corrientes,18,12037.0,6425574.5
2016-09-01,Chaco,22,9378.0,4068071.0
2016-09-01,Chubut,26,1288.0,393441.0
2016-09-01,Entre Ríos,30,10838.0,4622408.0
2016-09-01,Formosa,34,6995.0,2985165.5
2016-09-01,Jujuy,38,4835.0,1351903.5
2016-09-01,La Pampa,42,2299.0,663905.5
2016-09-01,La Rioja,46,3408.0,1773836.5
2016-09-01,Mendoza,50,9167.0,3498440.5
2016-09-01,Misiones,54,21978.0,8576301.5
2016-09-01,Neuquén,58,1825.0,482688.0
2016-09-01,Río Negro,62,6965.0,2074050.0
2016-09-01,Salta,66,8490.0,5270391.5
2016-09-01,San Juan,70,4623.0,2748221.0
2016-09-01,San Luis,74,2005.0,1056718.0
2016-09-01,Santa Cruz,78,192.0,56565.0
2016-09-01,Santa Fe,82,11454.0,3631263.5
2016-09-01,Santiago del Estero,86,5968.0,3835945.0
2016-09-01,Tucumán,90,27514.0,17485289.0
2016-09-01,Tierra del Fuego,94,135.0,35824.5
2016-10-01,Ciudad de Buenos Aires,02,6210.0,2079706.5
2016-10-01,Buenos Aires,06,168117.0,79202313.0
2016-10-01,Catamarca,10,4858.0,2278312.5
2016-10-01,Córdoba,14,8527.0,2665678.0
2016-10-01,Corrientes,18,12047.0,6428926.5
2016-10-01,Chaco,22,9381.0,4074775.0
2016-10-01,Chubut,26,1313.0,400773.5
2016-10-01,Entre Ríos,30,10817.0,4632673.5
2016-10-01,Formosa,34,7059.0,3005277.5
2016-10-01,Jujuy,38,4764.0,1341847.5
2016-10-01,La Pampa,42,2228.0,651545.0
2016-10-01,La Rioja,46,3429.0,1787035.0
2016-10-01,Mendoza,50,9008.0,3463035.0
2016-10-01,Misiones,54,22067.0,8654026.0
2016-10-01,Neuquén,58,1773.0,473051.0
2016-10-01,Río Negro,62,6840.0,2033616.5
2016-10-01,Salta,66,8520.0,5283799.5
2016-10-01,San Juan,70,4627.0,2753458.5
2016-10-01,San Luis,74,1995.0,1055670.5
2016-10-01,Santa Cruz,78,215.0,61593.0
2016-10-01,Santa Fe,82,11422.0,3628330.5
2016-10-01,Santiago del Estero,86,5977.0,3842649.0
2016-10-01,Tucumán,90,27680.0,17659383.5
2016-10-01,Tierra del Fuego,94,132.0,34777.0
2016-11-01,Ciudad de Buenos Aires,02,6515.0,2152193.5
2016-11-01,Buenos Aires,06,174678.0,81032924.0
2016-11-01,Catamarca,10,4970.0,2329430.5
2016-11-01,Córdoba,14,8979.0,2811071.0
2016-11-01,Corrientes,18,12461.0,6574529.0
2016-11-01,Chaco,22,9900.0,4210321.5
2016-11-01,Chubut,26,1347.0,409782.0
2016-11-01,Entre Ríos,30,11053.0,4713540.5
2016-11-01,Formosa,34,7302.0,3093896.0
2016-11-01,Jujuy,38,4889.0,1375577.0
2016-11-01,La Pampa,42,2322.0,668095.5
2016-11-01,La Rioja,46,3477.0,1805052.0
2016-11-01,Mendoza,50,9285.0,3552491.5
2016-11-01,Misiones,54,22920.0,8945859.5
2016-11-01,Neuquén,58,1849.0,488344.5
2016-11-01,Río Negro,62,7046.0,2087039.0
2016-11-01,Salta,66,8989.0,5401748.0
2016-11-01,San Juan,70,4729.0,2783836.0
2016-11-01,San Luis,74,2033.0,1068869.0
2016-11-01,Santa Cruz,78,235.0,66411.5
2016-11-01,Santa Fe,82,11979.0,3787341.0
2016-11-01,Santiago del Estero,86,6004.0,3877216.5
2016-11-01,Tucumán,90,28175.0,17891090.5
2016-11-01,Tierra del Fuego,94,127.0,33939.0
2016-12-01,Ciudad de Buenos Aires,02,6473.0,2147375.0
2016-12-01,Buenos Aires,06,173855.0,80804150.0
2016-12-01,Catamarca,10,4992.0,2332782.5
2016-12-01,Córdoba,14,8845.0,2780065.0
2016-12-01,Corrientes,18,12409.0,6559864.0
2016-12-01,Chaco,22,9883.0,4207807.5
2016-12-01,Chubut,26,1337.0,406639.5
2016-12-01,Entre Ríos,30,11043.0,4720454.0
2016-12-01,Formosa,34,7251.0,3080697.5
2016-12-01,Jujuy,38,4906.0,1380395.5
2016-12-01,La Pampa,42,2356.0,674171.0
2016-12-01,La Rioja,46,3472.0,1805261.5
2016-12-01,Mendoza,50,9292.0,3556262.5
2016-12-01,Misiones,54,23349.0,9068836.0
2016-12-01,Neuquén,58,1838.0,486459.0
2016-12-01,Río Negro,62,7017.0,2063575.0
2016-12-01,Salta,66,9025.0,5409918.5
2016-12-01,San Juan,70,4741.0,2794730.0
2016-12-01,San Luis,74,2018.0,1066564.5
2016-12-01,Santa Cruz,78,235.0,65992.5
2016-12-01,Santa Fe,82,11984.0,3800539.5
2016-12-01,Santiago del Estero,86,6009.0,3876169.0
2016-12-01,Tucumán,90,28111.0,17882920.0
2016-12-01,Tierra del Fuego,94,113.0,30168.0
2017-01-01,Ciudad de Buenos Aires,02,6326.0,2112179.0
2017-01-01,Buenos Aires,06,173306.0,80505612.5
2017-01-01,Catamarca,10,4741.0,2273284.5
2017-01-01,Córdoba,14,8663.0,2721405.0
2017-01-01,Corrientes,18,12326.0,6538704.5
2017-01-01,Chaco,22,9791.0,4196913.5
2017-01-01,Chubut,26,1317.0,406220.5
2017-01-01,Entre Ríos,30,10935.0,4708931.5
2017-01-01,Formosa,34,7288.0,3095362.5
2017-01-01,Jujuy,38,4942.0,1405116.5
2017-01-01,La Pampa,42,2269.0,656782.5
2017-01-01,La Rioja,46,3315.0,1762942.5
2017-01-01,Mendoza,50,8850.0,3456540.5
2017-01-01,Misiones,54,22610.0,8943555.0
2017-01-01,Neuquén,58,1810.0,479964.5
2017-01-01,Río Negro,62,6932.0,2044510.5
2017-01-01,Salta,66,9027.0,5424164.5
2017-01-01,San Juan,70,4677.0,2786559.5
2017-01-01,San Luis,74,1983.0,1056299.0
2017-01-01,Santa Cruz,78,226.0,63688.0
2017-01-01,Santa Fe,82,11680.0,3734337.5
2017-01-01,Santiago del Estero,86,5989.0,3867789.0
2017-01-01,Tucumán,90,28126.0,18010924.5
2017-01-01,Tierra del Fuego,94,101.0,28073.0
2017-02-01,Ciudad de Buenos Aires,02,6812.0,2230127.5
2017-02-01,Buenos Aires,06,184826.0,83480722.0
2017-02-01,Catamarca,10,5262.0,2423705.5
2017-02-01,Córdoba,14,9493.0,2966101.0
2017-02-01,Corrientes,18,12578.0,6612448.5
2017-02-01,Chaco,22,10121.0,4275266.5
2017-02-01,Chubut,26,1418.0,434712.5
2017-02-01,Entre Ríos,30,11234.0,4790217.5
2017-02-01,Formosa,34,7503.0,3153184.5
2017-02-01,Jujuy,38,5203.0,1469433.0
2017-02-01,La Pampa,42,2393.0,683598.5
2017-02-01,La Rioja,46,3552.0,1830611.0
2017-02-01,Mendoza,50,9510.0,3630006.5
2017-02-01,Misiones,54,24155.0,9337205.5
2017-02-01,Neuquén,58,1948.0,510551.5
2017-02-01,Río Negro,62,7256.0,2122444.5
2017-02-01,Salta,66,9306.0,5501679.5
2017-02-01,San Juan,70,4847.0,2838934.5
2017-02-01,San Luis,74,2075.0,1077249.0
2017-02-01,Santa Cruz,78,224.0,63269.0
2017-02-01,Santa Fe,82,12499.0,3957036.0
2017-02-01,Santiago del Estero,86,6144.0,3912412.5
2017-02-01,Tucumán,90,28802.0,18201779.0
2017-02-01,Tierra del Fuego,94,118.0,31844.0
2017-03-01,Ciudad de Buenos Aires,02,6803.0,2232222.5
2017-03-01,Buenos Aires,06,183618.0,83214028.5
2017-03-01,Catamarca,10,5234.0,2415954.0
2017-03-01,Córdoba,14,9240.0,2897385.0
2017-03-01,Corrientes,18,12403.0,6557350.0
2017-03-01,Chaco,22,10054.0,4259973.0
2017-03-01,Chubut,26,1390.0,427589.5
2017-03-01,Entre Ríos,30,11122.0,4773667.0
2017-03-01,Formosa,34,7465.0,3147318.5
2017-03-01,Jujuy,38,5108.0,1448692.5
2017-03-01,La Pampa,42,2389.0,683808.0
2017-03-01,La Rioja,46,3478.0,1810080.0
2017-03-01,Mendoza,50,9420.0,3607799.5
2017-03-01,Misiones,54,24308.0,9382038.5
2017-03-01,Neuquén,58,1935.0,507199.5
2017-03-01,Río Negro,62,7116.0,2086829.5
2017-03-01,Salta,66,9275.0,5497699.0
2017-03-01,San Juan,70,4843.0,2840820.0
2017-03-01,San Luis,74,2068.0,1075992.0
2017-03-01,Santa Cruz,78,225.0,61802.5
2017-03-01,Santa Fe,82,12321.0,3917440.5
2017-03-01,Santiago del Estero,86,6136.0,3909898.5
2017-03-01,Tucumán,90,28740.0,18238022.5
2017-03-01,Tierra del Fuego,94,108.0,27863.5
2017-04-01,Ciudad de Buenos Aires,02,6654.0,2166230.0
2017-04-01,Buenos Aires,06,185991.0,83255719.0
2017-04-01,Catamarca,10,5237.0,2417211.0
2017-04-01,Córdoba,14,9188.0,2864074.5
2017-04-01,Corrientes,18,12384.0,6546875.0
2017-04-01,Chaco,22,10082.0,4268143.5
2017-04-01,Chubut,26,1422.0,435760.0
2017-04-01,Entre Ríos,30,11083.0,4759421.0
2017-04-01,Formosa,34,7390.0,3121969.0
2017-04-01,Jujuy,38,5093.0,1450368.5
2017-04-01,La Pampa,42,2330.0,664534.0
2017-04-01,La Rioja,46,3549.0,1827887.5
2017-04-01,Mendoza,50,9503.0,3632730.0
2017-04-01,Misiones,54,24272.0,9381410.0
2017-04-01,Neuquén,58,1947.0,509085.0
2017-04-01,Río Negro,62,7165.0,2095209.5
2017-04-01,Salta,66,9316.0,5503146.0
2017-04-01,San Juan,70,4882.0,2852133.0
2017-04-01,San Luis,74,2076.0,1077249.0
2017-04-01,Santa Cruz,78,213.0,59288.5
2017-04-01,Santa Fe,82,12133.0,3865903.5
2017-04-01,Santiago del Estero,86,6239.0,3928963.0
2017-04-01,Tucumán,90,28792.0,18349057.5
2017-04-01,Tierra del Fuego,94,106.0,27025.5
2017-05-01,Ciudad de Buenos Aires,02,6519.0,2126844.0
2017-05-01,Buenos Aires,06,182651.0,82213037.5
2017-05-01,Catamarca,10,5218.0,2411764.0
2017-05-01,Córdoba,14,9064.0,2830973.5
2017-05-01,Corrientes,18,12382.0,6551274.5
2017-05-01,Chaco,22,10027.0,4258716.0
2017-05-01,Chubut,26,1393.0,427799.0
2017-05-01,Entre Ríos,30,11050.0,4743708.5
2017-05-01,Formosa,34,7394.0,3125111.5
2017-05-01,Jujuy,38,5027.0,1434237.0
2017-05-01,La Pampa,42,2253.0,648612.0
2017-05-01,La Rioja,46,3507.0,1813851.0
2017-05-01,Mendoza,50,9322.0,3582869.0
2017-05-01,Misiones,54,24071.0,9349985.0
2017-05-01,Neuquén,58,1918.0,501124.0
2017-05-01,Río Negro,62,7035.0,2058128.0
2017-05-01,Salta,66,9247.0,5483662.5
2017-05-01,San Juan,70,4827.0,2835373.0
2017-05-01,San Luis,74,2049.0,1075782.5
2017-05-01,Santa Cruz,78,214.0,58450.5
2017-05-01,Santa Fe,82,12011.0,3840763.5
2017-05-01,Santiago del Estero,86,6224.0,3922259.0
2017-05-01,Tucumán,90,28655.0,18327060.0
2017-05-01,Tierra del Fuego,94,97.0,25978.0
2017-06-01,Ciudad de Buenos Aires,02,6837.0,2234946.0
2017-06-01,Buenos Aires,06,189490.0,84521308.5
2017-06-01,Catamarca,10,5250.0,2419934.5
2017-06-01,Córdoba,14,9134.0,2855694.5
2017-06-01,Corrientes,18,12421.0,6568034.5
2017-06-01,Chaco,22,10294.0,4319890.0
2017-06-01,Chubut,26,1413.0,435969.5
2017-06-01,Entre Ríos,30,11126.0,4775762.0
2017-06-01,Formosa,34,7523.0,3156536.5
2017-06-01,Jujuy,38,5019.0,1433608.5
2017-06-01,La Pampa,42,2262.0,650288.0
2017-06-01,La Rioja,46,3519.0,1819717.0
2017-06-01,Mendoza,50,9460.0,3626235.5
2017-06-01,Misiones,54,23997.0,9355851.0
2017-06-01,Neuquén,58,1890.0,497772.0
2017-06-01,Río Negro,62,7119.0,2081801.5
2017-06-01,Salta,66,9337.0,5511526.0
2017-06-01,San Juan,70,4875.0,2848990.5
2017-06-01,San Luis,74,2075.0,1085210.0
2017-06-01,Santa Cruz,78,226.0,61383.5
2017-06-01,Santa Fe,82,12038.0,3846839.0
2017-06-01,Santiago del Estero,86,6242.0,3929801.0
2017-06-01,Tucumán,90,28770.0,18448151.0
2017-06-01,Tierra del Fuego,94,95.0,25349.5
2017-07-01,Ciudad de Buenos Aires,02,7139.0,2302405.0
2017-07-01,Buenos Aires,06,194370.0,85665597.5
2017-07-01,Catamarca,10,5258.0,2426010.0
2017-07-01,Córdoba,14,9265.0,2876644.5
2017-07-01,Corrientes,18,12472.0,6571805.5
2017-07-01,Chaco,22,10305.0,4320099.5
2017-07-01,Chubut,26,1425.0,439321.5
2017-07-01,Entre Ríos,30,11342.0,4841126.0
2017-07-01,Formosa,34,7630.0,3188171.0
2017-07-01,Jujuy,38,5081.0,1446597.5
2017-07-01,La Pampa,42,2373.0,673752.0
2017-07-01,La Rioja,46,3531.0,1822650.0
2017-07-01,Mendoza,50,9499.0,3639224.5
2017-07-01,Misiones,54,23902.0,9344538.0
2017-07-01,Neuquén,58,1982.0,519979.0
2017-07-01,Río Negro,62,7298.0,2129358.0
2017-07-01,Salta,66,9515.0,5572071.5
2017-07-01,San Juan,70,4923.0,2857370.5
2017-07-01,San Luis,74,2083.0,1086886.0
2017-07-01,Santa Cruz,78,229.0,61383.5
2017-07-01,Santa Fe,82,12376.0,3935038.5
2017-07-01,Santiago del Estero,86,6232.0,3933572.0
2017-07-01,Tucumán,90,28747.0,18470148.5
2017-07-01,Tierra del Fuego,94,103.0,27863.5
2017-08-01,Ciudad de Buenos Aires,02,7252.0,2314556.0
2017-08-01,Buenos Aires,06,197973.0,86487047.0
2017-08-01,Catamarca,10,5142.0,2388300.0
2017-08-01,Córdoba,14,9354.0,2889005.0
2017-08-01,Corrientes,18,12167.0,6438354.0
2017-08-01,Chaco,22,10256.0,4305644.0
2017-08-01,Chubut,26,1312.0,409363.0
2017-08-01,Entre Ríos,30,11170.0,4766544.0
2017-08-01,Formosa,34,7625.0,3176858.0
2017-08-01,Jujuy,38,4807.0,1375158.0
2017-08-01,La Pampa,42,2212.0,623472.0
2017-08-01,La Rioja,46,3474.0,1808613.5
2017-08-01,Mendoza,50,9269.0,3543692.5
2017-08-01,Misiones,54,23030.0,9088738.5
2017-08-01,Neuquén,58,1799.0,471165.5
2017-08-01,Río Negro,62,6631.0,1944160.0
2017-08-01,Salta,66,9438.0,5548188.5
2017-08-01,San Juan,70,4908.0,2848152.5
2017-08-01,San Luis,74,2028.0,1068659.5
2017-08-01,Santa Cruz,78,229.0,60755.0
2017-08-01,Santa Fe,82,12185.0,3839925.5
2017-08-01,Santiago del Estero,86,6155.0,3899214.0
2017-08-01,Tucumán,90,28493.0,18418402.0
2017-08-01,Tierra del Fuego,94,141.0,43785.5
